3.4197e-15,-4.0471e-15,-0.36736,1.3774e-14,-1.6252e-14,-0.82034
3.5592e-15,-4.2117e-15,-0.37562,1.4195e-14,-1.6747e-14,-0.8311
3.703e-15,-4.3813e-15,-0.38399,1.4626e-14,-1.7252e-14,-0.8419
3.8511e-15,-4.556e-15,-0.39246,1.5064e-14,-1.7767e-14,-0.85274
4.0036e-15,-4.7359e-15,-0.40104,1.5512e-14,-1.8292e-14,-0.86362
4.1607e-15,-4.9211e-15,-0.40973,1.5969e-14,-1.8828e-14,-0.87454
4.3223e-15,-5.1117e-15,-0.41853,1.6434e-14,-1.9374e-14,-0.8855
4.4887e-15,-5.3078e-15,-0.42744,1.6909e-14,-1.9931e-14,-0.8965
4.6598e-15,-5.5095e-15,-0.43646,1.7393e-14,-2.0498e-14,-0.90754
4.8358e-15,-5.717e-15,-0.44559,1.7886e-14,-2.1076e-14,-0.91862
5.0168e-15,-5.9302e-15,-0.45483,1.8388e-14,-2.1665e-14,-0.92974
5.2028e-15,-6.1494e-15,-0.46419,1.89e-14,-2.2265e-14,-0.9409
5.394e-15,-6.3746e-15,-0.47365,1.9421e-14,-2.2876e-14,-0.95209
5.5905e-15,-6.606e-15,-0.48323,1.9952e-14,-2.3498e-14,-0.96332
5.7923e-15,-6.8437e-15,-0.49292,2.0493e-14,-2.4131e-14,-0.97459
5.9995e-15,-7.0877e-15,-0.50272,2.1044e-14,-2.4776e-14,-0.98589
6.2123e-15,-7.3382e-15,-0.51264,2.1604e-14,-2.5432e-14,-0.99723
6.4308e-15,-7.5953e-15,-0.52267,2.2174e-14,-2.61e-14,-1.0086
6.6549e-15,-7.8592e-15,-0.53281,2.2755e-14,-2.6779e-14,-1.02
6.885e-15,-8.1299e-15,-0.54307,2.3345e-14,-2.7471e-14,-1.0315
7.1209e-15,-8.4076e-15,-0.55344,2.3946e-14,-2.8174e-14,-1.043
7.363e-15,-8.6923e-15,-0.56393,2.4557e-14,-2.8889e-14,-1.0545
7.6111e-15,-8.9843e-15,-0.57453,2.5179e-14,-2.9616e-14,-1.066
7.8656e-15,-9.2835e-15,-0.58525,2.5811e-14,-3.0355e-14,-1.0776
8.1264e-15,-9.5902e-15,-0.59608,2.6453e-14,-3.1106e-14,-1.0892
8.3936e-15,-9.9045e-15,-0.60703,2.7107e-14,-3.187e-14,-1.1009
8.6675e-15,-1.0226e-14,-0.6181,2.7771e-14,-3.2647e-14,-1.1126
8.948e-15,-1.0556e-14,-0.62928,2.8446e-14,-3.3436e-14,-1.1243
9.2354e-15,-1.0894e-14,-0.64058,2.9132e-14,-3.4237e-14,-1.136
9.5296e-15,-1.124e-14,-0.652,2.9829e-14,-3.5052e-14,-1.1478
9.8308e-15,-1.1594e-14,-0.66354,3.0537e-14,-3.5879e-14,-1.1596
1.0139e-14,-1.1956e-14,-0.6752,3.1257e-14,-3.672e-14,-1.1714
