0.02488,0.02488,-0.14148
0.025085,0.025085,-0.14194
0.025291,0.025291,-0.1424
0.025498,0.025498,-0.14285
0.025706,0.025706,-0.14331
0.025915,0.025915,-0.14377
0.026124,0.026124,-0.14423
0.026335,0.026335,-0.14469
0.026546,0.026546,-0.14515
0.026759,0.026759,-0.1456
0.026972,0.026972,-0.14606
0.027186,0.027186,-0.14652
0.027402,0.027401,-0.14698
0.027618,0.027617,-0.14743
0.027834,0.027834,-0.14789
0.028052,0.028052,-0.14835
0.028271,0.028271,-0.1488
0.028491,0.028491,-0.14926
0.028711,0.028711,-0.14972
0.028933,0.028933,-0.15017
0.029155,0.029155,-0.15063
0.029378,0.029378,-0.15109
0.029602,0.029602,-0.15154
0.029828,0.029827,-0.152
0.030053,0.030053,-0.15245
0.03028,0.03028,-0.15291
0.030508,0.030508,-0.15336
0.030737,0.030737,-0.15382
0.030966,0.030966,-0.15427
0.031197,0.031197,-0.15473
0.031428,0.031428,-0.15518
0.031661,0.031661,-0.15564
0.031894,0.031894,-0.15609
0.032128,0.032128,-0.15654
0.032363,0.032363,-0.157
0.032599,0.032599,-0.15745
0.032836,0.032836,-0.1579
0.033074,0.033073,-0.15836
0.033312,0.033312,-0.15881
0.033552,0.033552,-0.15926
0.033792,0.033792,-0.15971
0.034034,0.034034,-0.16017
0.034276,0.034276,-0.16062
0.034519,0.034519,-0.16107
0.034763,0.034763,-0.16152
0.035008,0.035008,-0.16198
0.035254,0.035254,-0.16243
0.035501,0.035501,-0.16288
0.035749,0.035749,-0.16333
0.035997,0.035997,-0.16378
0.036247,0.036247,-0.16423
0.036497,0.036497,-0.16468
0.036749,0.036748,-0.16513
0.037001,0.037001,-0.16558
0.037254,0.037254,-0.16603
0.037508,0.037508,-0.16648
0.037763,0.037763,-0.16693
0.038019,0.038019,-0.16738
0.038276,0.038276,-0.16783
0.038533,0.038533,-0.16828
0.038792,0.038792,-0.16873
0.039052,0.039051,-0.16918
0.039312,0.039312,-0.16963
0.039573,0.039573,-0.17008
0.039835,0.039835,-0.17052
0.040099,0.040098,-0.17097
0.040363,0.040363,-0.17142
0.040628,0.040627,-0.17187
0.040893,0.040893,-0.17232
0.04116,0.04116,-0.17276
0.041428,0.041428,-0.17321
0.041696,0.041696,-0.17366
0.041966,0.041966,-0.1741
0.042236,0.042236,-0.17455
0.042508,0.042507,-0.175
0.04278,0.04278,-0.17544
0.043053,0.043053,-0.17589
0.043327,0.043327,-0.17633
0.043602,0.043602,-0.17678
0.043878,0.043877,-0.17723
0.044154,0.044154,-0.17767
0.044432,0.044432,-0.17812
0.04471,0.04471,-0.17856
0.04499,0.04499,-0.17901
0.04527,0.04527,-0.17945
0.045551,0.045551,-0.17989
0.045834,0.045833,-0.18034
0.046117,0.046116,-0.18078
0.046401,0.0464,-0.18123
0.046685,0.046685,-0.18167
0.046971,0.046971,-0.18211
0.047258,0.047258,-0.18256
0.047545,0.047545,-0.183
0.047834,0.047834,-0.18344
0.048123,0.048123,-0.18388
0.048414,0.048413,-0.18433
0.048705,0.048705,-0.18477
0.048997,0.048997,-0.18521
0.04929,0.04929,-0.18565
0.049584,0.049584,-0.18609
0.049879,0.049878,-0.18653
0.050174,0.050174,-0.18697
0.050471,0.050471,-0.18742
0.050768,0.050768,-0.18786
0.051067,0.051067,-0.1883
0.051366,0.051366,-0.18874
0.051666,0.051666,-0.18918
0.051968,0.051967,-0.18962
0.05227,0.052269,-0.19006
0.052572,0.052572,-0.1905
0.052876,0.052876,-0.19094
0.053181,0.053181,-0.19137
0.053487,0.053486,-0.19181
0.053793,0.053793,-0.19225
0.054101,0.0541,-0.19269
0.054409,0.054409,-0.19313
0.054718,0.054718,-0.19357
0.055028,0.055028,-0.194
0.055339,0.055339,-0.19444
0.055651,0.055651,-0.19488
0.055964,0.055964,-0.19532
0.056278,0.056278,-0.19575
0.056593,0.056592,-0.19619
0.056908,0.056908,-0.19663
0.057225,0.057224,-0.19706
0.057542,0.057542,-0.1975
0.05786,0.05786,-0.19793
0.05818,0.058179,-0.19837
0.0585,0.058499,-0.19881
0.058821,0.05882,-0.19924
0.059142,0.059142,-0.19968
0.059465,0.059465,-0.20011
0.059789,0.059789,-0.20054
0.060113,0.060113,-0.20098
0.060439,0.060439,-0.20141
0.060765,0.060765,-0.20185
0.061092,0.061092,-0.20228
0.061421,0.06142,-0.20271
0.06175,0.061749,-0.20315
0.06208,0.062079,-0.20358
0.06241,0.06241,-0.20401
0.062742,0.062742,-0.20445
0.063075,0.063075,-0.20488
0.063408,0.063408,-0.20531
0.063743,0.063743,-0.20574
0.064078,0.064078,-0.20617
0.064414,0.064414,-0.20661
0.064752,0.064751,-0.20704
0.06509,0.065089,-0.20747
0.065429,0.065428,-0.2079
0.065768,0.065768,-0.20833
0.066109,0.066109,-0.20876
0.066451,0.06645,-0.20919
0.066793,0.066793,-0.20962
0.067137,0.067136,-0.21005
0.067481,0.067481,-0.21048
0.067826,0.067826,-0.21091
0.068172,0.068172,-0.21134
0.068519,0.068519,-0.21177
0.068867,0.068867,-0.21219
0.069216,0.069216,-0.21262
0.069566,0.069565,-0.21305
0.069916,0.069916,-0.21348
0.070268,0.070267,-0.21391
0.07062,0.07062,-0.21433
0.070973,0.070973,-0.21476
0.071327,0.071327,-0.21519
0.071682,0.071682,-0.21561
0.072038,0.072038,-0.21604
0.072395,0.072395,-0.21647
0.072753,0.072753,-0.21689
0.073112,0.073111,-0.21732
0.073471,0.073471,-0.21774
0.073832,0.073831,-0.21817
0.074193,0.074192,-0.2186
0.074555,0.074555,-0.21902
0.074918,0.074918,-0.21944
0.075282,0.075282,-0.21987
